uid,namedLocation,date,eventID,domainID,siteID,plotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,otherTagID,otherTagOrg,samplingProtocolVersion,identificationHistoryID,taxonID,scientificName,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF,publicationDate,release
a565fa81-05a5-4b7b-80da-2c90b8dc00f3,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,,,,"",NEON.PLA.D01.HARV.00306,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
6ec575ba-dcc0-4c55-b7f8-94abf638ed4c,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,,,,"",NEON.PLA.D01.HARV.00315,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
6826d03f-a736-40dc-80c5-f5c292a05ce5,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,,,,"",NEON.PLA.D01.HARV.00313,"","","","",NEON.DOC.000987vC,"",PRSE2,Prunus serotina Ehrh.,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
370d2e19-909e-4024-8479-d9614bb36934,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,41,2.5,320.6,"",NEON.PLA.D01.HARV.00270,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
70d2558c-9b63-4a5e-a6b3-fa372e3ce67c,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,41,3,334.2,"",NEON.PLA.D01.HARV.00278,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
46f28b32-722a-4050-94ff-a287eabd54d8,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,41,5.3,298.6,"",NEON.PLA.D01.HARV.00283,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
5fa9d3bf-9f8d-4e04-abb2-0dfa68176620,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,,,,"",NEON.PLA.D01.HARV.00146,"","","","",NEON.DOC.000987vC,"",ACRU,Acer rubrum L.,species,"","",,"","",kgodfrey@battelleecology.org,kgodfrey@battelleecology.org,,20240412T025749Z,PROVISIONAL
700e5840-7842-4ea2-bded-4f46b6463dd5,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,21,28.1,20.7,"",NEON.PLA.D01.HARV.00105,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
29b5e833-f5c3-43d5-a473-5c61bee58db0,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,41,8,276.4,"",NEON.PLA.D01.HARV.00289,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
c8155d92-1e67-4b36-8239-b6765b79d030,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,41,3.5,281.8,"",NEON.PLA.D01.HARV.00266,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
034cc17f-db60-4bf5-a7d9-f06fa5974278,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,,,,"",NEON.PLA.D01.HARV.00031,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
1abd5191-f451-4ee6-bd60-415596cf0e48,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,,,,"",NEON.PLA.D01.HARV.00104,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
e35d5f56-b995-4b21-a208-84187160a274,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,,,,"",NEON.PLA.D01.HARV.00300,"","","","",NEON.DOC.000987vC,"",LIBE3,Lindera benzoin (L.) Blume,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
df4b5051-d2d5-4f29-8a11-cebdf8b5744f,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,,,,"",NEON.PLA.D01.HARV.00325,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
16f6bd4c-feb2-4f49-9bb2-6488d0eb08eb,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,21,22.8,19.9,"",NEON.PLA.D01.HARV.00127,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
e53d8c32-a8cb-41ab-b9c9-f5bc6058895b,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,,,,"",NEON.PLA.D01.HARV.00308,"","","","",NEON.DOC.000987vC,"",FRAM2,Fraxinus americana L.,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
e9599625-b76b-427d-a453-bedca85b23c6,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,,,,"",NEON.PLA.D01.HARV.00169,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
ef6be2a1-29f4-4ebd-8c5c-70e5286ef23a,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,,,,"",NEON.PLA.D01.HARV.00314,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
bca2bab2-bc18-46b1-9d1c-aa47455b0d73,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,41,9.3,295.7,"",NEON.PLA.D01.HARV.00114,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
3a928eeb-952b-4464-b769-73b3d7c3ff2e,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,41,2.4,341.3,"",NEON.PLA.D01.HARV.00296,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
f989e477-bf3c-450b-804f-fe4e89d133ed,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,,,,"",NEON.PLA.D01.HARV.00955,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
3934c91d-3256-4a1f-b426-d9e300175056,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,,,,"",NEON.PLA.D01.HARV.00275,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
483c5689-a65b-4c24-9606-8e6577697630,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,,,,"",NEON.PLA.D01.HARV.00954,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
f8fbdae8-d706-4dc9-98cc-674429e4d810,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,,,,"",NEON.PLA.D01.HARV.00323,"","","","",NEON.DOC.000987vC,"",LIBE3,Lindera benzoin (L.) Blume,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
34208907-b88b-4c73-a367-d63072c2a439,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,,,,"",NEON.PLA.D01.HARV.00117,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
c5fe4ef1-e5a0-4461-9b34-679e812d3b59,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,,,,"",NEON.PLA.D01.HARV.00139,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",bvierra@field-ops.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
393597d3-0a18-461e-85f7-b9972e22aadf,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,,,,"",NEON.PLA.D01.HARV.00142,"","","","",NEON.DOC.000987vC,"",COCO6,Corylus cornuta Marshall,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
e7679a42-1c48-45dc-a148-6f2d8e35365e,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,41,8.3,281.7,"",NEON.PLA.D01.HARV.00106,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
ada62e2e-47c7-4a45-bdb5-6368df590eaa,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,,,,"",NEON.PLA.D01.HARV.00932,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
1b56ae09-5029-421b-b189-652de4f1bfeb,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,39,6.8,56.3,"",NEON.PLA.D01.HARV.00134,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
418c5806-5a64-46b4-bc71-e38a19fbd43a,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,,,,"",NEON.PLA.D01.HARV.00154,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
ff9c92a1-e992-40e4-87b6-b844f05c3bb2,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,41,9.1,275.8,"",NEON.PLA.D01.HARV.00054,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
4b09288a-4370-4d65-b642-5668263e0b73,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,41,7.2,282.3,"",NEON.PLA.D01.HARV.00284,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
1b1b953d-52ea-4ab0-aaec-9078926c761d,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,,,,"",NEON.PLA.D01.HARV.00150,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
81a12d4f-88bd-4f7f-86a7-9de1ed0a8319,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,,,,"",NEON.PLA.D01.HARV.00110,"","","","",NEON.DOC.000987vC,"",COCO6,Corylus cornuta Marshall,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
c2b2f400-b2b7-48fd-a8fa-0e8e06d7a1ad,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,,,,"",NEON.PLA.D01.HARV.00138,"","","","",NEON.DOC.000987vC,"",FAGR,Fagus grandifolia Ehrh.,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
66bfe071-6121-4724-a439-3c808006a38b,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,21,21.4,16.1,"",NEON.PLA.D01.HARV.00032,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
c5fc2693-4fa6-4362-8f1a-28b8239be110,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,39,10.3,31.3,"",NEON.PLA.D01.HARV.00131,"","","","",NEON.DOC.000987vC,"",BELE,Betula lenta L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
4459afe8-c5b0-465a-84e3-28cf5d1363ca,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,,,,"",NEON.PLA.D01.HARV.00109,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
173b903f-8cf9-456b-afc7-167ebfae30ed,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,,,,"",NEON.PLA.D01.HARV.00168,"","","","",NEON.DOC.000987vC,"",QURU,Quercus rubra L.,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
d3470931-2a74-4ee3-8916-f03a5d6904c9,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,21,33.7,12.2,"",NEON.PLA.D01.HARV.00301,"","","","",NEON.DOC.000987vC,"",PRSE2,Prunus serotina Ehrh.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
22d015cf-b784-45dd-853c-c41bc7299419,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,,,,"",NEON.PLA.D01.HARV.00125,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
317acdca-c710-4149-8e26-4748750e2aec,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,39,8.6,27.7,"",NEON.PLA.D01.HARV.00119,"","","","",NEON.DOC.000987vC,"",FAGR,Fagus grandifolia Ehrh.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
aa598e77-b484-4f01-bbf8-983df36bcdca,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,21,23.8,9.7,"",NEON.PLA.D01.HARV.00199,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
44fabd02-1cb8-42cd-ac0a-7dda8939b535,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,41,7.9,282.2,"",NEON.PLA.D01.HARV.00272,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
b2ff9838-7a1e-4a7c-b8fd-afc845fd0073,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,41,8.6,289.2,"",NEON.PLA.D01.HARV.00262,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
e2b555f1-b422-40e8-b6c8-4fed32df63e0,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,41,4.7,319.9,"",NEON.PLA.D01.HARV.00273,"","","","",NEON.DOC.000987vC,"",PRSE2,Prunus serotina Ehrh.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
2051ffe2-0716-455c-a9d4-557655e701e4,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,41,3.9,297,"",NEON.PLA.D01.HARV.00286,"","","","",NEON.DOC.000987vC,"",QURU,Quercus rubra L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
1c392310-a3c4-41d8-8f96-3fb48ad036df,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,21,28.3,17.4,"",NEON.PLA.D01.HARV.00103,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
839152c9-c29d-452a-9e82-b8501c4e86d3,HARV_036.basePlot.vst,2014-01-23,vst_HARV_2013,D01,HARV,HARV_036,39,5.6,14.1,"",NEON.PLA.D01.HARV.00113,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
587fdd65-5721-4792-b9f3-847df2a20275,HARV_036.basePlot.vst,2014-01-28,vst_HARV_2013,D01,HARV,HARV_036,57,5.9,103.4,"",NEON.PLA.D01.HARV.00159,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
1b060add-76e4-488f-9370-75d8f3865818,HARV_036.basePlot.vst,2014-01-28,vst_HARV_2013,D01,HARV,HARV_036,57,3,89.2,"",NEON.PLA.D01.HARV.00153,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
0c004e13-8de1-441f-87c8-321bfb9e72f5,HARV_036.basePlot.vst,2014-01-28,vst_HARV_2013,D01,HARV,HARV_036,57,7.7,119.4,"",NEON.PLA.D01.HARV.00307,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
299f4f58-fa12-4883-ba2c-343455b1c751,HARV_036.basePlot.vst,2014-01-28,vst_HARV_2013,D01,HARV,HARV_036,57,10.9,100.3,"",NEON.PLA.D01.HARV.00163,"","","","",NEON.DOC.000987vC,"",ACRU,Acer rubrum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
36a29729-a136-40e7-8f5f-d8d4f7af5401,HARV_036.basePlot.vst,2014-01-28,vst_HARV_2013,D01,HARV,HARV_036,57,20.6,107,"",NEON.PLA.D01.HARV.00162,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
906203d1-bb21-4c12-9637-f87728ba5563,HARV_036.basePlot.vst,2014-01-28,vst_HARV_2013,D01,HARV,HARV_036,57,14.5,95.9,"",NEON.PLA.D01.HARV.00158,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
ab5488c1-1a4e-4426-b8ed-283238754290,HARV_036.basePlot.vst,2014-01-28,vst_HARV_2013,D01,HARV,HARV_036,57,18,115.8,"",NEON.PLA.D01.HARV.00145,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
b5ce2225-8f5a-4e1b-8d9f-41d80aea04e9,HARV_036.basePlot.vst,2014-01-28,vst_HARV_2013,D01,HARV,HARV_036,57,20.9,115.9,"",NEON.PLA.D01.HARV.00176,"","","","",NEON.DOC.000987vC,"",BELE,Betula lenta L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
b02c101d-857c-4b25-9f44-d7b743b88f37,HARV_036.basePlot.vst,2014-01-28,vst_HARV_2013,D01,HARV,HARV_036,57,13,96.6,"",NEON.PLA.D01.HARV.00165,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
83e33836-a326-49c8-a25e-d94f75485a97,HARV_036.basePlot.vst,2014-01-28,vst_HARV_2013,D01,HARV,HARV_036,57,8.7,103.3,"",NEON.PLA.D01.HARV.00161,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
3d974fc0-3354-4e0f-9266-65b75a1f507c,HARV_036.basePlot.vst,2014-01-28,vst_HARV_2013,D01,HARV,HARV_036,57,3.6,108.7,"",NEON.PLA.D01.HARV.00952,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
9a5f4207-e279-476a-aaf2-97dc48549408,HARV_036.basePlot.vst,2014-01-28,vst_HARV_2013,D01,HARV,HARV_036,57,3.8,99.5,"",NEON.PLA.D01.HARV.00951,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
374f778f-8d37-498f-85c1-c61ae2965edc,HARV_036.basePlot.vst,2014-01-28,vst_HARV_2013,D01,HARV,HARV_036,57,22.7,131.1,"",NEON.PLA.D01.HARV.00175,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
cc4f5495-70bf-43d6-8c6c-f379816ebdf0,HARV_036.basePlot.vst,2014-01-28,vst_HARV_2013,D01,HARV,HARV_036,57,14.7,108.1,"",NEON.PLA.D01.HARV.00167,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
a65fdae6-aafd-4914-b510-526da2ffdddb,HARV_036.basePlot.vst,2014-01-28,vst_HARV_2013,D01,HARV,HARV_036,57,18.3,107.9,"",NEON.PLA.D01.HARV.00172,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
8e22b38e-2dfc-4012-b295-c9913c12d0c1,HARV_036.basePlot.vst,2014-01-28,vst_HARV_2013,D01,HARV,HARV_036,57,2.9,98.1,"",NEON.PLA.D01.HARV.00950,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
60fbb01e-47b3-4d86-a2bb-24d6f05fe0ec,HARV_036.basePlot.vst,2014-01-28,vst_HARV_2013,D01,HARV,HARV_036,57,5.8,120.6,"",NEON.PLA.D01.HARV.00198,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
c43d9569-9df0-4b31-8f48-0d9816110d60,HARV_036.basePlot.vst,2014-01-28,vst_HARV_2013,D01,HARV,HARV_036,57,13.7,113,"",NEON.PLA.D01.HARV.00166,"","","","",NEON.DOC.000987vC,"",PRSE2,Prunus serotina Ehrh.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
912c7f2e-4d22-428b-af33-4368d77dc19f,HARV_036.basePlot.vst,2014-01-28,vst_HARV_2013,D01,HARV,HARV_036,57,6.3,121.4,"",NEON.PLA.D01.HARV.00318,"","","","",NEON.DOC.000987vC,"",BELE,Betula lenta L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
d523f8bc-0ca9-4028-aafe-36cce0d0beb8,HARV_036.basePlot.vst,2014-01-28,vst_HARV_2013,D01,HARV,HARV_036,57,20.6,127.2,"",NEON.PLA.D01.HARV.00149,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
cdc80a83-450a-43ca-839c-126bfa411786,HARV_036.basePlot.vst,2014-01-28,vst_HARV_2013,D01,HARV,HARV_036,57,16.8,120.3,"",NEON.PLA.D01.HARV.00144,"","","","",NEON.DOC.000987vC,"",QURU,Quercus rubra L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
b83a58f8-7ddd-439b-9741-e5dfabdd7f8d,HARV_036.basePlot.vst,2014-01-28,vst_HARV_2013,D01,HARV,HARV_036,57,5.7,121.9,"",NEON.PLA.D01.HARV.00156,"","","","",NEON.DOC.000987vC,"",BELE,Betula lenta L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
1c8d5edd-6a13-42da-b5c8-13860a080655,HARV_036.basePlot.vst,2014-01-28,vst_HARV_2013,D01,HARV,HARV_036,57,8.6,90.6,"",NEON.PLA.D01.HARV.00160,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
7d406063-3c62-4b54-88e4-ca9ad5b5a184,HARV_036.basePlot.vst,2014-01-28,vst_HARV_2013,D01,HARV,HARV_036,57,4.6,94.1,"",NEON.PLA.D01.HARV.00151,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
8afad53d-42c6-48f3-b1a5-1e05fddb183b,HARV_036.basePlot.vst,2014-01-28,vst_HARV_2013,D01,HARV,HARV_036,57,7.6,112.3,"",NEON.PLA.D01.HARV.00155,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
ea78529e-c326-46da-bd7d-50aedb08f8b7,HARV_036.basePlot.vst,2014-01-28,vst_HARV_2013,D01,HARV,HARV_036,57,24.1,128.4,"",NEON.PLA.D01.HARV.00148,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
3061b872-62b3-47a5-a198-010591eec4c9,HARV_036.basePlot.vst,2014-01-28,vst_HARV_2013,D01,HARV,HARV_036,57,6,101.1,"",NEON.PLA.D01.HARV.00157,"","","","",NEON.DOC.000987vC,"",ACPE,Acer pensylvanicum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
