"plotID","pointID","plotType","subtype","decimalLatitude","decimalLongitude","geodeticDatum","utmZone","easting","northing","coordinateUncertainty","coordinateSource","elevation","elevationUncertainty","nlcdClass","applicableModules","versionStartDate","versionEndDate"
"OSBS_006","40.3.1","distributed","basePlot",29.686688,-81.983105,"WGS84","17N",404883.005,3284472.788,0.35,"GIS",33.06,0.1,"evergreenForest","div","20130101","20210301"
"OSBS_006","40.3.10","distributed","basePlot",29.686678,-81.983093,"WGS84","17N",404884.086,3284471.707,1.1,"GIS",33.06,0.1,"evergreenForest","div","20130101","20210301"
"OSBS_006","40.1.1","distributed","basePlot",29.686606,-81.983104,"WGS84","17N",404883.005,3284463.788,0.35,"GIS",33.06,0.1,"evergreenForest","div","20130101","20210301"
"OSBS_006","40.1.10","distributed","basePlot",29.686616,-81.983093,"WGS84","17N",404884.086,3284464.869,1.1,"GIS",33.06,0.1,"evergreenForest","div","20130101","20210301"
"OSBS_006","40","distributed","basePlot",29.686647,-81.983058,"WGS84","17N",404887.505,3284468.288,2.1,"GIS",33.06,0.1,"evergreenForest","div","20130101","20210301"
"OSBS_006","41.4.1","distributed","basePlot",29.686691,-81.982903,"WGS84","17N",404902.498,3284473.051,0.39,"GIS",32.54,0.32,"evergreenForest","div","20130101","20210301"
"OSBS_006","41.4.10","distributed","basePlot",29.686682,-81.982914,"WGS84","17N",404901.417,3284471.97,1.14,"GIS",32.54,0.32,"evergreenForest","div","20130101","20210301"
"OSBS_007","40.3.1","distributed","basePlot",29.690355,-81.962675,"WGS84","17N",406863.087,3284862.529,0.35,"GIS",34.63,0.13,"deciduousForest","div","20130101","20210224"
"OSBS_007","40.3.10","distributed","basePlot",29.690345,-81.962664,"WGS84","17N",406864.168,3284861.448,1.1,"GIS",34.63,0.13,"deciduousForest","div","20130101","20210224"
"OSBS_007","40.1.1","distributed","basePlot",29.690274,-81.962674,"WGS84","17N",406863.087,3284853.529,0.35,"GIS",34.63,0.13,"deciduousForest","div","20130101","20210224"
"OSBS_007","40.1.10","distributed","basePlot",29.690283,-81.962663,"WGS84","17N",406864.168,3284854.61,1.1,"GIS",34.63,0.13,"deciduousForest","div","20130101","20210224"
"OSBS_007","40","distributed","basePlot",29.690314,-81.962628,"WGS84","17N",406867.587,3284858.029,2.1,"GIS",34.63,0.13,"deciduousForest","div","20130101","20210224"
"OSBS_006","51","distributed","basePlot",29.686696,-81.982898,"WGS84","17N",404902.998,3284473.551,0.14,"GeoXH 6000",32.54,0.32,"evergreenForest","cdw|cfc|dhp|hbp|vst","20130101","20210301"
"OSBS_006","49","distributed","basePlot",29.686692,-81.98311,"WGS84","17N",404882.505,3284473.288,0.1,"GeoXH 6000",33.06,0.1,"evergreenForest","cdw|cfc|dhp|hbp|vst","20130101","20210301"
"OSBS_007","49","distributed","basePlot",29.690359,-81.96268,"WGS84","17N",406862.587,3284863.029,0.1,"GeoXH 6000",34.63,0.13,"deciduousForest","cdw|cfc|dhp|hbp|vst","20130101","20210224"
"OSBS_003","61","distributed","basePlot",29.69516,-81.947223,"WGS84","17N",408362.47,3285382.696,0.1,"GeoXH 6000",32.19,0.11,"deciduousForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20130101","20210302"
"OSBS_003","25","distributed","basePlot",29.694783,-81.947203,"WGS84","17N",408364.023,3285340.924,0.1,"GeoXH 6000",33.77,0.1,"deciduousForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20130101","20210302"
"OSBS_003","21","distributed","basePlot",29.694788,-81.947613,"WGS84","17N",408324.366,3285341.724,0.1,"GeoXH 6000",31.17,0.11,"deciduousForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20130101","20210302"
"OSBS_003","51","distributed","basePlot",29.695085,-81.947321,"WGS84","17N",408352.876,3285374.462,0.12,"GeoXH 6000",32.39,0.27,"deciduousForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20130101","20210302"
"OSBS_004","31","distributed","basePlot",29.683975,-81.959199,"WGS84","17N",407193.527,3284152.836,0.09,"GeoXH 6000",36.95,0.1,"evergreenForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20130101","20210224"
"OSBS_004","33","distributed","basePlot",29.683994,-81.958999,"WGS84","17N",407212.915,3284154.72,0.13,"GeoXH 6000",37.53,0.22,"evergreenForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20130101","20210224"
"OSBS_004","49","distributed","basePlot",29.684173,-81.959202,"WGS84","17N",407193.398,3284174.723,0.13,"GeoXH 6000",36.72,0.21,"evergreenForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20130101","20210224"
"OSBS_004","51","distributed","basePlot",29.684175,-81.959014,"WGS84","17N",407211.654,3284174.816,0.27,"GeoXH 6000",37.78,0.64,"evergreenForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20130101","20210224"
"OSBS_004","57","distributed","basePlot",29.684262,-81.959299,"WGS84","17N",407184.099,3284184.718,0.19,"GeoXH 6000",37.59,0.34,"evergreenForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20130101","20210224"
"OSBS_004","61","distributed","basePlot",29.684261,-81.958901,"WGS84","17N",407222.669,3284184.204,0.15,"GeoXH 6000",36.11,0.23,"evergreenForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20130101","20210224"
"OSBS_005","33","distributed","basePlot",29.696485,-82.025477,"WGS84","17N",400792.828,3285594.023,0.13,"GeoXH 6000",27.42,0.13,"woodyWetlands","bgc|cdw|cfc|dhp|hbp|sme|vst","20130101","20210303"
"OSBS_005","51","distributed","basePlot",29.696658,-82.025486,"WGS84","17N",400792.092,3285613.183,0.13,"GeoXH 6000",26.36,0.2,"woodyWetlands","bgc|cdw|cfc|dhp|hbp|sme|vst","20130101","20210303"
"OSBS_001","33","distributed","basePlot",29.702808,-82.008801,"WGS84","17N",402412.295,3286280.54,0.13,"GeoXH 6000",29.34,0.22,"woodyWetlands","bgc|cdw|cfc|dhp|hbp|sme|vst","20130101","20190115"
"OSBS_001","49","distributed","basePlot",29.703018,-82.00898,"WGS84","17N",402395.161,3286303.986,0.17,"GeoXH 6000",28.69,0.27,"woodyWetlands","bgc|cdw|cfc|dhp|hbp|sme|vst","20130101","20190115"
"OSBS_001","57","distributed","basePlot",29.703086,-82.009096,"WGS84","17N",402384.063,3286311.53,0.23,"GeoXH 6000",29.68,0.48,"woodyWetlands","bgc|cdw|cfc|dhp|hbp|sme|vst","20130101","20190115"
"OSBS_001","61","distributed","basePlot",29.703103,-82.008662,"WGS84","17N",402426.043,3286313.094,0.23,"GeoXH 6000",34.04,0.36,"woodyWetlands","bgc|cdw|cfc|dhp|hbp|sme|vst","20130101","20190115"
"OSBS_001","51","distributed","basePlot",29.702999,-82.008777,"WGS84","17N",402414.786,3286301.622,0.14,"GeoXH 6000",27.49,0.23,"woodyWetlands","bgc|cdw|cfc|dhp|hbp|sme|vst","20130101","20190115"
"OSBS_003","49","distributed","basePlot",29.695079,-81.947521,"WGS84","17N",408333.61,3285373.938,0.12,"GeoXH 6000",33.2,0.14,"deciduousForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20130101","20210302"
"HARV_052","59","tower","basePlot",42.542309,-72.176591,"WGS84","18N",731840.36,4713854.982,0.13,"GeoXH 6000",354.45,0.15,"mixedForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20130101","20201101"
"HARV_052","61","tower","basePlot",42.542315,-72.176323,"WGS84","18N",731862.28,4713856.353,0.14,"GeoXH 6000",352.92,0.21,"mixedForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20130101","20201101"
"HARV_052","43","tower","basePlot",42.542126,-72.176306,"WGS84","18N",731864.417,4713835.447,0.22,"GeoXH 6000",355.2,0.27,"mixedForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20130101","20201101"
"JERC_081","21","distributed","tickPlot",31.19787,-84.481529,"WGS84","16N",739966.714,3454264.237,0.1,"GeoXH 6000",43.54,0.1,"mixedForest","tck","20150101","20210406"
"JERC_081","57","distributed","tickPlot",31.198238,-84.481612,"WGS84","16N",739957.842,3454304.805,0.1,"GeoXH 6000",44.34,0.13,"mixedForest","tck","20150101","20210406"
"JERC_081","61","distributed","tickPlot",31.198293,-84.481198,"WGS84","16N",739997.176,3454311.792,0.1,"GeoXH 6000",43.99,0.1,"mixedForest","tck","20150101","20210406"
"JERC_081","25","distributed","tickPlot",31.197936,-84.481126,"WGS84","16N",740004.927,3454272.376,0.1,"GeoXH 6000",43.53,0.1,"mixedForest","tck","20150101","20210406"
"JERC_001","40.3.1","distributed","basePlot",31.194402,-84.477183,"WGS84","16N",740389.657,3453889.085,0.57,"GIS",38.86,0.41,"deciduousForest","div","20140101","20210519"
"JERC_001","40.3.10","distributed","basePlot",31.194392,-84.477172,"WGS84","16N",740390.738,3453888.004,1.32,"GIS",38.86,0.41,"deciduousForest","div","20140101","20210519"
"JERC_001","40.1.1","distributed","basePlot",31.194321,-84.477186,"WGS84","16N",740389.657,3453880.085,0.57,"GIS",38.86,0.41,"deciduousForest","div","20140101","20210519"
"JERC_001","40.1.10","distributed","basePlot",31.19433,-84.477174,"WGS84","16N",740390.738,3453881.166,1.32,"GIS",38.86,0.41,"deciduousForest","div","20140101","20210519"
"JERC_001","40","distributed","basePlot",31.19436,-84.477137,"WGS84","16N",740394.157,3453884.585,2.32,"GIS",38.86,0.41,"deciduousForest","div","20140101","20210519"
"JERC_001","41.4.1","distributed","basePlot",31.194391,-84.476973,"WGS84","16N",740409.783,3453888.316,0.56,"GIS",40.11,0.38,"deciduousForest","div","20140101","20210519"
"JERC_001","41.4.10","distributed","basePlot",31.194381,-84.476984,"WGS84","16N",740408.702,3453887.235,1.31,"GIS",40.11,0.38,"deciduousForest","div","20140101","20210519"
"JERC_001","25","distributed","basePlot",31.194145,-84.476866,"WGS84","16N",740420.573,3453861.287,0.22,"GeoXH 6000",38.63,0.4,"deciduousForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20140101","20210519"
"JERC_001","21","distributed","basePlot",31.194139,-84.477284,"WGS84","16N",740380.728,3453859.744,0.23,"GeoXH 6000",38.57,0.36,"deciduousForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20140101","20210519"
"JERC_001","57","distributed","basePlot",31.194495,-84.477298,"WGS84","16N",740378.534,3453899.198,0.23,"GeoXH 6000",38.77,0.37,"deciduousForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20140101","20210519"
"JERC_001","51","distributed","basePlot",31.194395,-84.476967,"WGS84","16N",740410.283,3453888.816,0.31,"GeoXH 6000",40.11,0.38,"deciduousForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20140101","20210519"
"JERC_001","49","distributed","basePlot",31.194406,-84.477189,"WGS84","16N",740389.157,3453889.585,0.32,"GeoXH 6000",38.86,0.41,"deciduousForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20140101","20210519"
